"","irr_256","irr_284","irr_304","irr_1175","irr_1216","irr_1335","irr_1405","MgII_EXIS","MgII_standard","time.x","xrsa_flux","xrsa_flux_observed","xrsa_flux_electrons","xrsb_flux","xrsb_flux_observed","xrsb_flux_electrons","xrsa_flag","xrsb_flag","xrsa_num","month.y","day.y","hour.y","minute.y","year.y","binary"
"99",6.48452e-05,1.481732e-05,0.00040687196,8.224727e-05,0.00600179,0.0001736127,0.00011312652,0.28933924,0.2634056,259351,1.2164489e-09,4.0804988e-08,3.958854e-08,1.1225833e-08,5.1523127e-08,4.0297294e-08,4,4,60,6,30,2,31,2018,1
"100",6.317429e-05,1.3821586e-05,0.00040268386,8.335979e-05,0.0059592025,0.00017153667,0.000112828435,0.28774506,0.26297152,261729,5.0100173e-09,6.427287e-08,5.9262852e-08,2.0124777e-08,6.632086e-08,4.619608e-08,4,4,59,7,1,18,9,2018,1
"101",6.195967e-05,1.0624093e-05,0.00040780887,8.270542e-05,0.005965926,0.00017118058,0.00011199858,0.28711578,0.26280016,267407,1.4729778e-08,3.01094e-08,1.5379623e-08,1.6349286e-08,2.7370666e-08,1.10213785e-08,4,0,60,7,5,16,47,2018,1
"102",6.7310364e-05,1.4593879e-05,0.000411141,8.166867e-05,0.0059731198,0.00017179406,0.00011191156,0.28771287,0.26296273,269335,1e-09,8.148477e-09,8.123586e-09,5.422897e-08,7.502036e-08,2.079139e-08,4,0,60,7,7,0,55,2018,1
"103",6.927784e-05,1.6752692e-05,0.00041453,8.2976716e-05,0.006025781,0.00017309892,0.000114795366,0.289792,0.26352888,272235,2.9557505e-09,1.9407766e-08,1.6452017e-08,4.1107448e-08,6.712697e-08,2.6019519e-08,4,0,60,7,9,1,15,2018,1
"104",6.888163e-05,1.6774658e-05,0.000412686,8.2457096e-05,0.006014698,0.0001727377,0.00011452319,0.2898695,0.26354998,272281,5.6494174e-09,1.9709386e-08,1.4059968e-08,3.8531606e-08,6.21781e-08,2.3646493e-08,4,0,60,7,9,2,1,2018,1
"105",6.9783884e-05,1.9145791e-05,0.0004145684,8.300792e-05,0.0061050663,0.00017522968,0.00011482735,0.29298562,0.26439852,278978,7.750991e-09,1.9721979e-08,1.1970988e-08,4.704302e-08,7.702749e-08,2.9984466e-08,4,0,60,7,13,17,38,2018,1
"106",6.872907e-05,1.9497422e-05,0.00041114725,8.1421545e-05,0.006082345,0.0001744524,0.00011405018,0.29236245,0.26422882,281834,9.309366e-09,2.0593731e-08,1.1284366e-08,4.1853248e-08,6.030336e-08,1.845011e-08,4,0,60,7,15,17,14,2018,1
"107",6.9296555e-05,1.904671e-05,0.00041239182,8.21765e-05,0.006112219,0.0001757675,0.000114465285,0.29322234,0.26446298,283731,4.944241e-09,9.620185e-09,4.675943e-09,4.0636685e-08,5.7940913e-08,1.730423e-08,0,0,60,7,17,0,51,2018,1
"108",6.7319015e-05,1.805637e-05,0.0004105678,8.2263214e-05,0.006049985,0.00017324355,0.000113768954,0.2893635,0.26341218,290455,7.0340667e-09,2.449096e-08,1.7456893e-08,3.510148e-08,7.37621e-08,3.8660623e-08,4,4,60,7,21,16,55,2018,1
"109",6.284395e-05,1.44176975e-05,0.00040333602,8.154851e-05,0.006008013,0.00017251287,0.00011235466,0.2888624,0.26327574,292186,3.8921453e-09,2.6385736e-08,2.2493591e-08,1.4595737e-08,5.8287732e-08,4.3691994e-08,4,4,60,7,22,21,46,2018,1
"110",6.273872e-05,1.4537853e-05,0.00040352735,8.220883e-05,0.006006928,0.0001729134,0.000112398426,0.28875142,0.26324552,292189,4.1165427e-09,2.6498164e-08,2.2381622e-08,1.4388981e-08,5.7797834e-08,4.3408853e-08,4,4,60,7,22,21,49,2018,1
"111",6.122542e-05,1.3263312e-05,0.00039987316,8.179927e-05,0.0059500868,0.00017188434,0.00011226206,0.28880966,0.26326138,292747,3.7640513e-09,1.6411521e-08,1.264747e-08,9.474757e-09,3.5761378e-08,2.6286623e-08,4,4,60,7,23,7,7,2018,1
"112",6.1201725e-05,1.1607832e-05,0.00040202704,8.192289e-05,0.0059332373,0.00017102243,0.00011285185,0.28756398,0.26292217,302405,4.9946838e-09,1.39930085e-08,8.998324e-09,1.106067e-08,2.5611302e-08,1.4550633e-08,4,4,60,7,30,0,5,2018,1
"113",6.608655e-05,1.54556e-05,0.00040638103,8.2408544e-05,0.0059493496,0.0001712895,0.000112326146,0.28834614,0.2631352,308777,1.7101202e-09,6.5756414e-09,4.8655213e-09,2.664492e-08,5.7921834e-08,3.1276915e-08,4,4,59,8,3,10,17,2018,1
"114",6.2090665e-05,1.4544579e-05,0.00040738645,8.313384e-05,0.006070303,0.00017366296,0.00011395441,0.29020643,0.26364172,323390,7.3540067e-09,1.6771029e-08,9.417023e-09,1.9237133e-08,3.7099543e-08,1.7862408e-08,4,0,60,8,13,13,50,2018,1
"115",6.170758e-05,1.490682e-05,0.00040791248,8.275627e-05,0.00607315,0.00017432946,0.000114026494,0.29007506,0.26360595,326366,1.02763025e-08,1.4167922e-08,3.89162e-09,2.3983056e-08,4.5409664e-08,2.1426608e-08,0,0,60,8,15,15,26,2018,1
"116",5.7987538e-05,1.0173528e-05,0.00040119793,8.146494e-05,0.0059076026,0.00017214719,0.00011304897,0.28806418,0.2630584,333011,8.227265e-09,1.4105445e-08,5.878179e-09,1.6064819e-08,4.06324e-08,2.4567584e-08,0,4,60,8,20,6,11,2018,1
"117",5.9463848e-05,1.0392119e-05,0.00040273712,8.192724e-05,0.0060152346,0.00017303886,0.00011389972,0.28843668,0.2631598,335015,1.4762954e-08,1.3146732e-07,1.1670437e-07,2.1703448e-08,1.4598639e-07,1.2428295e-07,4,4,59,8,21,15,35,2018,1
"118",5.9389826e-05,1.0125393e-05,0.00040215498,8.200605e-05,0.0060132076,0.00017223936,0.00011335214,0.2884135,0.2631535,336396,1.5629352e-08,6.442126e-08,4.8791907e-08,1.3122376e-08,6.965288e-08,5.6530503e-08,4,4,59,8,22,14,36,2018,1
"119",6.3460495e-05,1.2064666e-05,0.0004065236,8.237919e-05,0.0060363393,0.00017286345,0.000113974354,0.2888827,0.2632813,342583,3.6740562e-09,5.055226e-08,4.6878203e-08,1.1663857e-08,1.0028584e-07,8.862198e-08,4,4,60,8,26,21,43,2018,1
"120",6.379036e-05,1.238908e-05,0.00040555233,8.098379e-05,0.005940767,0.00017248123,0.00011375976,0.28900892,0.26331565,343113,3.2698309e-09,2.740156e-08,2.413173e-08,1.0868798e-08,5.557178e-08,4.470298e-08,4,4,60,8,27,6,33,2018,1
"121",6.4372594e-05,1.2352511e-05,0.0004076772,8.1375445e-05,0.006031035,0.00017368366,0.00011444144,0.28907466,0.26333356,343284,1e-09,2.553484e-08,2.5315899e-08,7.675404e-09,7.640082e-08,6.872542e-08,4,4,60,8,27,9,24,2018,1
"122",6.415475e-05,1.222916e-05,0.00040760267,8.216662e-05,0.0060353177,0.00017321084,0.00011409184,0.28918695,0.26336414,343332,1e-09,4.1458275e-08,4.5827726e-08,7.0722344e-09,1.1573283e-07,1.0866059e-07,4,4,60,8,27,10,12,2018,1
"123",6.3974876e-05,1.2342938e-05,0.00040706986,8.226055e-05,0.0060314205,0.00017314177,0.0001151002,0.28911248,0.26334387,343436,7.830122e-09,8.180167e-08,7.397155e-08,1.944353e-08,1.2138804e-07,1.0194451e-07,4,4,60,8,27,11,56,2018,1
"124",6.413367e-05,1.2784743e-05,0.00040670397,8.306082e-05,0.006022708,0.00017289225,0.000114546565,0.28836507,0.26314032,343661,3.3224158e-08,1.3560346e-07,1.02379296e-07,3.555489e-08,1.5129251e-07,1.1573761e-07,4,4,60,8,27,15,41,2018,1
"125",6.377156e-05,1.1974169e-05,0.00040562716,8.282787e-05,0.0060098134,0.00017261785,0.00011433978,0.28815132,0.26308212,343812,2.5418398e-09,6.889401e-08,6.635217e-08,2.6141128e-08,1.5630027e-07,1.3015915e-07,4,4,60,8,27,18,12,2018,1
"126",6.393304e-05,1.2172325e-05,0.00040536583,8.237266e-05,0.006001839,0.0001719459,0.00011403067,0.28781235,0.26298982,343928,9.519426e-09,9.969077e-08,9.017135e-08,2.2319977e-08,1.5926331e-07,1.3694333e-07,4,4,60,8,27,20,8,2018,1
"127",6.3776766e-05,1.2239292e-05,0.00040485617,8.2329614e-05,0.0059825485,0.00017187808,0.00011397617,0.28770214,0.2629598,344234,8.203561e-09,6.624238e-08,5.803882e-08,7.657241e-09,9.868959e-08,9.103235e-08,4,4,60,8,28,1,14,2018,1
"128",6.4313346e-05,1.24516255e-05,0.00040410907,8.241841e-05,0.005993407,0.00017198263,0.000114161834,0.2879334,0.26302278,344774,4.7426276e-09,1.1950576e-07,1.14763125e-07,2.2175344e-08,1.3412958e-07,1.11954236e-07,4,4,60,8,28,10,14,2018,1
"129",6.483743e-05,1.2432597e-05,0.00040691206,8.401221e-05,0.0060142167,0.00017260127,0.0001147907,0.28755826,0.26292062,345215,3.5138154e-08,2.0469993e-07,1.6956179e-07,5.209588e-08,1.9688939e-07,1.447935e-07,4,4,60,8,28,17,35,2018,1
"130",6.465079e-05,1.2867766e-05,0.0004051068,8.294811e-05,0.005999581,0.00017166429,0.00011365143,0.28739133,0.26287517,345336,3.6395598e-08,1.8618607e-07,1.4979047e-07,5.3710668e-08,1.8554421e-07,1.3183354e-07,4,4,60,8,28,19,36,2018,1
"131",6.13289e-05,1.1320086e-05,0.00040479822,8.016819e-05,0.006055331,0.00017236827,0.000113053684,0.28848702,0.26317352,359107,1e-09,1.5587927e-08,1.592735e-08,3.3124896e-09,2.8491431e-08,2.5178942e-08,4,4,60,9,7,9,7,2018,1
"132",6.424597e-05,1.2853099e-05,0.00041368982,8.208558e-05,0.0061180233,0.00017481072,0.000115073584,0.28908557,0.26333654,366325,6.2954824e-09,4.0420574e-08,3.412509e-08,2.7271077e-09,7.581639e-08,7.308928e-08,4,4,60,9,12,9,25,2018,1
"133",6.2926076e-05,1.1676331e-05,0.00041658778,8.3139654e-05,0.0061695427,0.00017617796,0.000115706236,0.28969815,0.2635033,369304,1e-09,6.5263585e-08,6.611298e-08,5.2498783e-09,9.297816e-08,8.772829e-08,4,4,60,9,14,11,4,2018,1
"134",6.0448816e-05,9.599289e-06,0.00041083005,8.157323e-05,0.006035014,0.00017461758,0.00011437867,0.28932637,0.2634021,371889,1e-09,6.238019e-08,6.240119e-08,4.9709086e-09,7.003321e-08,6.50623e-08,4,4,60,9,16,6,9,2018,1
"135",5.8980353e-05,9.191986e-06,0.00040458274,8.274974e-05,0.006082187,0.00017420648,0.00011434766,0.28773105,0.26296768,375683,7.283084e-09,4.5097188e-08,3.7814104e-08,6.5206534e-09,7.0798215e-08,6.427756e-08,4,4,60,9,18,21,23,2018,1
"136",5.97092e-05,8.946778e-06,0.0004084927,8.1743085e-05,0.00609743,0.00017400176,0.000114167524,0.28795373,0.26302832,380807,2.314502e-09,6.903177e-09,4.588675e-09,1.1560232e-09,1.6271093e-08,1.511507e-08,4,4,60,9,22,10,47,2018,1
"137",6.0786737e-05,9.673149e-06,0.00040861507,8.2653525e-05,0.0060853893,0.00017325534,0.00011404574,0.28699973,0.26276854,382866,1.237236e-08,3.505566e-08,2.2683299e-08,8.362347e-09,4.1923347e-08,3.3560998e-08,4,4,59,9,23,21,6,2018,1
"138",6.0927887e-05,1.0109805e-05,0.00040902552,8.15676e-05,0.0058518928,0.0001741315,0.00011440163,0.28709987,0.2627958,386256,2.424446e-09,8.1305025e-09,5.7060565e-09,3.6080643e-09,1.5038102e-08,1.1430039e-08,4,4,60,9,26,5,36,2018,1
"139",6.0853174e-05,1.0377777e-05,0.00041256688,8.269526e-05,0.0061619617,0.0001756654,0.000115475574,0.288744,0.2632435,395086,1e-09,1.6944949e-08,1.6697806e-08,3.010396e-09,4.093688e-08,3.7926483e-08,4,4,60,10,2,8,46,2018,1
"140",6.068133e-05,1.0541229e-05,0.00041011727,8.444888e-05,0.0061784172,0.00017738322,0.00011678187,0.28884172,0.26327014,397009,5.3016525e-09,2.9583092e-08,2.4281439e-08,1.4620014e-08,5.5002605e-08,4.038259e-08,4,4,60,10,3,16,49,2018,1
"141",6.0204828e-05,1.0372788e-05,0.0004098819,8.434612e-05,0.006167415,0.00017675378,0.000116761206,0.2883405,0.26313365,397229,3.6662382e-09,2.5606552e-08,2.1940313e-08,9.124126e-09,4.1934406e-08,3.281028e-08,4,4,60,10,3,20,29,2018,1
"142",6.212304e-05,9.8004675e-06,0.00041679785,8.292815e-05,0.0061844555,0.00017562421,0.00011566693,0.28896534,0.2633038,403671,1e-09,1.9946441e-08,2.2557538e-08,1e-09,4.6063384e-08,5.32688e-08,4,4,60,10,8,7,51,2018,1
"143",6.276285e-05,1.0150194e-05,0.00041829213,8.45504e-05,0.0062160376,0.00017814228,0.00011731077,0.28890884,0.26328838,404032,3.2779266e-09,6.2103275e-08,5.8825346e-08,6.7619927e-09,1.1952504e-07,1.12763054e-07,4,4,60,10,8,13,52,2018,1
"144",6.3139414e-05,9.888019e-06,0.00041849999,8.5158514e-05,0.0062189843,0.00017791273,0.000117124866,0.28875953,0.26324773,404164,1e-09,4.012209e-08,5.2549122e-08,7.750169e-09,1.4115584e-07,1.3340568e-07,4,4,60,10,8,16,4,2018,1
"145",6.310134e-05,9.960487e-06,0.00041718347,8.528806e-05,0.006211862,0.00017759172,0.00011691529,0.28869593,0.26323044,404191,1e-09,4.9094915e-08,5.934019e-08,1e-09,1.0394344e-07,1.09390356e-07,4,4,60,10,8,16,31,2018,1
"146",6.3033964e-05,9.917732e-06,0.0004150874,8.4456435e-05,0.006188797,0.00017699688,0.00011612953,0.28815496,0.2630831,404347,1e-09,4.9718725e-08,5.9934806e-08,1e-09,8.574386e-08,9.04353e-08,4,4,60,10,8,19,7,2018,1
"147",6.354599e-05,1.0231878e-05,0.00041633344,8.3016566e-05,0.0061770063,0.00017595064,0.000115713105,0.28858143,0.26319924,405124,1e-09,3.570061e-08,4.0507256e-08,1e-09,4.5251902e-08,5.385437e-08,4,4,60,10,9,8,4,2018,1
"148",6.432535e-05,1.0954529e-05,0.0004207043,8.479714e-05,0.0062212255,0.00017801105,0.00011810523,0.28878984,0.263256,406039,2.4930755e-09,6.778327e-08,6.5290195e-08,1.4748018e-08,1.07821464e-07,9.3073446e-08,4,4,59,10,9,23,19,2018,1
"149",6.3781554e-05,1.1190649e-05,0.0004186486,8.4859465e-05,0.006132571,0.00017755624,0.00011693798,0.28839976,0.2631498,406274,1e-09,6.6242045e-08,7.291937e-08,1.8473484e-08,1.060456e-07,8.757211e-08,4,4,60,10,10,3,14,2018,1
"150",6.2725594e-05,9.449499e-06,0.00041821686,8.4690604e-05,0.006225173,0.00017780601,0.00011615138,0.28910607,0.2633421,414820,6.717816e-09,2.8174979e-08,2.1457163e-08,5.320543e-09,4.0645638e-08,3.5325094e-08,4,4,60,10,16,1,40,2018,1
"151",6.215507e-05,9.354431e-06,0.00041466134,8.348902e-05,0.0061443876,0.000176075,0.000116209376,0.28777492,0.26297963,420638,1e-09,1.2713286e-08,1.4852661e-08,1e-09,1.8217985e-08,1.8236667e-08,4,4,60,10,20,2,38,2018,1
"152",6.0760056e-05,9.066146e-06,0.0004138579,8.595182e-05,0.0061910115,0.00017775633,0.00011819473,0.2868689,0.26273292,444519,1e-09,2.256738e-08,4.1984613e-08,1e-09,4.7128516e-08,5.428063e-08,4,4,60,11,5,16,39,2018,1
"153",6.025373e-05,8.887866e-06,0.00041263568,8.432262e-05,0.0061149313,0.00017669066,0.00011721277,0.28621083,0.26255372,445148,1e-09,2.0417803e-08,2.2821187e-08,1e-09,5.376373e-08,5.401799e-08,4,4,60,11,6,3,8,2018,1
"154",6.115774e-05,8.882043e-06,0.00041747605,8.673784e-05,0.0062338477,0.0001788249,0.00011869736,0.28766137,0.2629487,445792,1e-09,8.2478934e-08,9.400346e-08,1e-09,1.0489143e-07,1.2003053e-07,4,4,60,11,6,13,52,2018,1
"155",6.0605562e-05,8.7723e-06,0.0004151502,8.65523e-05,0.006206461,0.00017791477,0.0001175411,0.28668773,0.26268357,446181,1e-09,7.588778e-08,9.347007e-08,1e-09,9.5341136e-08,1.02676324e-07,4,4,60,11,6,20,21,2018,1
"156",5.9603382e-05,8.627254e-06,0.00041308394,8.500298e-05,0.0061424025,0.00017772298,0.00011768751,0.2872129,0.2628266,448052,2.8178806e-09,2.0514104e-08,1.7696223e-08,2.463738e-09,2.4699991e-08,2.2236252e-08,4,4,60,11,8,3,32,2018,1
"157",5.8636364e-05,8.201439e-06,0.00041306793,8.520409e-05,0.006133582,0.00017818768,0.000117147465,0.28715852,0.26281178,453831,4.678319e-09,2.3601531e-08,1.8923211e-08,2.4683942e-09,3.1173208e-08,2.8704813e-08,4,4,60,11,12,3,51,2018,1
"158",5.8493217e-05,8.211728e-06,0.00041173946,8.5445085e-05,0.0061882725,0.00017795063,0.00011713397,0.2874021,0.26287812,454101,4.5760484e-09,2.2970182e-08,1.8394134e-08,7.742627e-09,4.3795886e-08,3.605326e-08,4,4,60,11,12,8,21,2018,1
"159",6.0762875e-05,8.630603e-06,0.00042106045,8.635502e-05,0.0062963828,0.00018043122,0.000118478325,0.2886437,0.2632162,459996,4.4956354e-09,3.3363033e-08,2.8867397e-08,9.255596e-09,3.7847197e-08,2.8591602e-08,4,4,60,11,16,10,36,2018,1
"160",5.830756e-05,8.029337e-06,0.0004195725,8.709851e-05,0.0062983637,0.00018065951,0.000119336866,0.28781694,0.26299107,478954,7.1549446e-09,8.647117e-09,1.4921725e-09,3.2495322e-09,1.1231083e-08,7.9815505e-09,0,4,60,11,29,14,34,2018,1
"161",5.8732512e-05,8.0649625e-06,0.000413868,8.649195e-05,0.0062203845,0.0001791475,0.00011836925,0.28688484,0.26273727,484463,9.010228e-09,2.4613506e-08,1.5603277e-08,1e-09,4.0885624e-08,4.006612e-08,4,4,60,12,3,10,23,2018,1
"162",6.1166225e-05,9.833051e-06,0.00042023527,8.676179e-05,0.0062861363,0.00018060193,0.000119131415,0.28769773,0.26295862,489047,1.8618054e-09,1.9650303e-08,1.7788498e-08,1.6562737e-08,4.4474966e-08,2.7912229e-08,4,4,60,12,6,14,47,2018,1
"163",6.217285e-05,9.617057e-06,0.00042310474,8.726591e-05,0.006340015,0.00018216614,0.000119266304,0.28862584,0.26321134,490537,1.9449804e-09,1.4199223e-08,1.2254243e-08,1.20902275e-08,3.213326e-08,2.0043036e-08,4,4,59,12,7,15,37,2018,1
"164",6.312848e-05,1.1592119e-05,0.00042437582,8.789971e-05,0.006249976,0.00018206006,0.00012084372,0.2879169,0.26301828,492805,1.4866851e-09,1.4306167e-08,1.2819482e-08,8.713385e-08,1.1603459e-07,2.8900745e-08,4,0,60,12,9,5,25,2018,1
"165",6.315208e-05,1.057595e-05,0.0004242236,8.81491e-05,0.0063299895,0.0001818387,0.00011978029,0.28759605,0.26293093,493465,1e-09,2.0987565e-08,2.426172e-08,4.6909214e-08,9.061653e-08,4.3707317e-08,4,0,60,12,9,16,25,2018,1
"166",6.304223e-05,1.0929717e-05,0.0004227993,8.7941145e-05,0.006309036,0.00018109588,0.00011967342,0.28693715,0.2627515,493764,8.667943e-09,2.2750852e-08,1.408291e-08,5.0240665e-08,7.420655e-08,2.3965883e-08,4,0,60,12,9,21,24,2018,1
"167",6.2590225e-05,9.715031e-06,0.00042336946,8.764869e-05,0.006316708,0.00018113441,0.00011921376,0.28767043,0.2629512,494620,6.8876997e-09,3.9630674e-08,3.274297e-08,2.2062187e-08,8.902293e-08,6.6960745e-08,4,4,60,12,10,11,40,2018,1
"168",6.212399e-05,9.551688e-06,0.0004239341,8.76622e-05,0.006316708,0.00018223494,0.00011952925,0.28754222,0.26291627,495337,9.744174e-09,5.7682715e-08,4.7938542e-08,1.8332846e-08,7.731644e-08,5.89836e-08,4,4,60,12,10,23,37,2018,1
"169",6.165233e-05,8.824594e-06,0.00042054255,8.713073e-05,0.0062651383,0.00018129987,0.000119141354,0.28791338,0.26301733,495750,1.748001e-09,2.782849e-08,2.6080489e-08,2.4542781e-09,4.003321e-08,3.7578932e-08,4,4,60,12,11,6,30,2018,1
"170",6.153839e-05,8.427377e-06,0.00042315212,8.8223314e-05,0.0063362056,0.00018206784,0.000120038574,0.2882657,0.26311326,496293,1e-09,5.1884253e-08,6.2842176e-08,1e-09,6.9148584e-08,7.465036e-08,4,4,60,12,11,15,33,2018,1
"171",6.0599446e-05,8.299243e-06,0.00042144215,8.7813234e-05,0.00631175,0.00018172181,0.00011997847,0.28782246,0.26299256,507465,3.611093e-09,1.0382787e-08,6.771694e-09,6.743674e-09,3.091985e-08,2.4176176e-08,4,4,60,12,19,9,45,2018,1
"172",5.969673e-05,8.235937e-06,0.0004197311,8.708895e-05,0.006261716,0.00018105196,0.000119570424,0.286898,0.26274085,508480,4.949403e-09,8.151643e-09,3.2022396e-09,7.475024e-09,1.6001255e-08,8.526231e-09,0,4,60,12,20,2,40,2018,1
"173",6.21589e-05,9.108129e-06,0.00042850923,8.779742e-05,0.006392006,0.00018378752,0.00012056953,0.28820008,0.2630954,520974,1e-09,7.723581e-09,1.1201352e-08,2.9373266e-09,3.734487e-08,3.440754e-08,4,4,60,12,28,18,54,2018,1
"174",6.26999e-05,9.082082e-06,0.00042904355,8.80351e-05,0.0063934126,0.00018410852,0.00012079289,0.28867435,0.26322454,522044,1e-09,4.1307676e-08,4.8982145e-08,1e-09,6.601724e-08,7.104533e-08,4,4,60,12,29,12,44,2018,1
"175",6.234679e-05,8.952884e-06,0.00043285804,8.8640605e-05,0.0063604945,0.00018516374,0.000120913064,0.28907484,0.26333362,524483,1e-09,2.9243875e-08,3.219105e-08,6.7085875e-09,4.9474245e-08,4.2765656e-08,4,4,59,12,31,5,23,2018,1
"176",6.211974e-05,8.88704e-06,0.0004286156,8.801519e-05,0.0063854377,0.00018329063,0.000119780336,0.2886337,0.2632135,663,2.8262843e-09,1.9295452e-08,1.6469167e-08,3.280388e-09,2.3134183e-08,1.9853795e-08,4,4,60,1,1,11,3,2019,1
"177",6.493638e-05,1.0498529e-05,0.00043482383,8.937759e-05,0.0064252014,0.00018630346,0.00012194365,0.2892983,0.26339445,2553,2.388887e-09,2.0402606e-08,1.8013719e-08,7.984601e-08,1.1004899e-07,3.0202973e-08,4,0,60,1,2,18,33,2019,1
"178",6.392092e-05,1.0725057e-05,0.00042394781,8.683586e-05,0.0063048266,0.00018126432,0.00012020334,0.28686702,0.2627324,8454,1e-09,4.218952e-08,5.4917706e-08,2.2238032e-08,9.05741e-08,6.8336064e-08,4,4,60,1,6,20,54,2019,1
"179",6.3311294e-05,1.0371924e-05,0.00042328946,8.718416e-05,0.006297475,0.00018120062,0.00011987576,0.28690732,0.26274335,8595,7.271871e-09,4.3103764e-08,3.5831896e-08,7.460067e-08,1.233401e-07,4.8739437e-08,4,0,60,1,6,23,15,2019,1
"180",5.9094542e-05,7.638611e-06,0.00041539114,8.604904e-05,0.0062655997,0.00017992739,0.00011851783,0.287041,0.26277977,22427,3.9506984e-09,6.8289623e-09,2.8782638e-09,1.753691e-09,9.672697e-09,7.919007e-09,0,4,60,1,16,13,47,2019,1
"181",6.1257415e-05,1.0318223e-05,0.00042122856,8.6700195e-05,0.0063348645,0.00018182606,0.00011958296,0.2885931,0.26320243,32740,5.533836e-09,8.655204e-09,3.1213678e-09,3.8624584e-08,5.5030057e-08,1.640547e-08,0,0,60,1,23,17,40,2019,1
"182",6.429381e-05,1.2040876e-05,0.0004322372,8.770719e-05,0.0064343424,0.00018495215,0.00012120445,0.29049584,0.26372057,35494,1e-09,3.6825792e-08,4.8914057e-08,8.1425036e-08,1.6673711e-07,8.531207e-08,4,4,60,1,25,15,34,2019,1
"183",6.5419525e-05,1.4403125e-05,0.00043184045,8.847413e-05,0.006431168,0.0001855905,0.00012207657,0.2907717,0.26379567,37024,1e-09,5.791224e-08,7.21201e-08,7.559862e-08,1.6024185e-07,8.464323e-08,4,4,60,1,26,17,4,2019,1
"184",6.511657e-05,1.3696128e-05,0.00043074353,8.865803e-05,0.006425105,0.00018464899,0.00012204537,0.29079646,0.2638024,37053,1e-09,5.806643e-08,7.3206564e-08,6.962768e-08,1.5992447e-07,9.029679e-08,4,4,60,1,26,17,33,2019,1
"185",6.390285e-05,1.0121543e-05,0.0004228566,8.674263e-05,0.006319663,0.00018077233,0.00011886043,0.28790158,0.2630141,45613,1e-09,1.5314777e-08,2.5592827e-08,1e-09,8.9566015e-08,9.468126e-08,4,4,60,2,1,16,13,2019,1
"186",6.242558e-05,9.2550235e-06,0.00041955867,8.6414024e-05,0.006279505,0.00018043033,0.000119505785,0.2873474,0.26286322,47178,1e-09,4.8936066e-08,7.865448e-08,1e-09,9.944877e-08,1.07818124e-07,4,4,60,2,2,18,18,2019,1
"187",6.183387e-05,8.765439e-06,0.00041732442,8.54511e-05,0.0061232736,0.00017913987,0.000118046686,0.28749293,0.26290286,47859,1e-09,3.0908442e-08,3.6410757e-08,1e-09,6.614586e-08,6.831999e-08,4,4,59,2,3,5,39,2019,1
"188",6.015652e-05,8.489193e-06,0.00041869745,8.588047e-05,0.0062847775,0.00018060219,0.00011905285,0.28759956,0.26293188,50183,1e-09,3.4498267e-08,4.4050385e-08,3.607038e-09,6.360387e-08,5.9996836e-08,4,4,60,2,4,20,23,2019,1
"189",6.011634e-05,8.204831e-06,0.00041451037,8.474154e-05,0.0062336116,0.00017892709,0.00011834058,0.2871561,0.26281112,57699,4.4762305e-09,4.498622e-08,4.050999e-08,1.6562525e-09,7.3108644e-08,7.145239e-08,4,4,60,2,10,1,39,2019,1
"190",6.410855e-05,1.1641727e-05,0.00041895243,8.598366e-05,0.0062510376,0.00017961826,0.0001186257,0.2876062,0.26293367,62666,1.8588395e-09,2.0650507e-08,1.8791667e-08,2.4790385e-08,7.356528e-08,4.8774897e-08,4,4,60,2,13,12,26,2019,1
"191",6.390425e-05,1.1686901e-05,0.0004194481,8.552818e-05,0.006262338,0.0001794613,0.00011863166,0.28759012,0.26292932,62707,4.5885113e-09,2.0252797e-08,1.5664286e-08,2.7265571e-08,8.392856e-08,5.6662994e-08,4,4,60,2,13,13,7,2019,1
"192",6.506e-05,1.1644253e-05,0.0004208281,8.59272e-05,0.0062964554,0.00018048822,0.000119552664,0.28862947,0.26321232,64256,1e-09,4.8056034e-08,4.8511488e-08,1.1680398e-08,8.262254e-08,7.094214e-08,4,4,60,2,14,14,56,2019,1
"193",6.417655e-05,1.164609e-05,0.00041688172,8.616324e-05,0.0062829447,0.00018027528,0.000118557895,0.28831917,0.26312783,65908,1e-09,3.6221195e-08,3.8497156e-08,1.284068e-08,6.510601e-08,5.2265328e-08,4,4,60,2,15,18,28,2019,1
